"prey_id","predator_id","source_id","year_min","year_max","warm_cool_years","odd_even_years","season_min","season_max","month_min","month_max","date_min","date_max","time_min","time_max","lat_min","lat_max","lon_min","lon_max","predator_lowest_taxonomic_level","predator_life_stage","predator_life_stage_min","predator_life_stage_max","predator_freshwater_age","predator_freshwater_age_min","predator_freshwater_age_max","predator_ocean_age","predator_ocean_age_min","predator_ocean_age_max","predator_maturity","predator_maturity_min","predator_maturity_max","predator_length_value_cm","predator_length_min_cm","predator_length_max_cm","predator_weight_value_g","predator_weight_min_g","predator_weight_max_g","predator_subsample_id","predator_sex","hatchery_wild","predator_replicates","predator_notes","gear_type_predator_id1","gear_type_predator_id2","gear_type_predator_id3","gear_type_predator_id4","gear_type_predator_id5","prey_lowest_taxonomic_level","prey_kingdom","prey_phylum","prey_class","prey_order","prey_family","prey_genus","prey_species","prey_life_stage","prey_life_stage_min","prey_life_stage_max","prey_length_value_mm","prey_length_min_mm","prey_length_max_mm","prey_weight_value_mg","prey_weight_min_mg","prey_weight_max_mg","prey_sex","prey_subsample_id","prey_replicates","prey_notes","gear_type_prey_id1","gear_type_prey_id2","gear_type_prey_id3","gear_type_prey_id4","gear_type_prey_id5","biological_parameter","prey_bio_notes","value","mean","error","min","max","units"
98,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Primno macropa","Animalia","Arthropoda","Malacostraca","Amphipoda","Phrosinidae","Primno","macropa",NA,NA,NA,NA,NA,2,NA,NA,NA,"unspecified",94,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1.87,NA,NA,NA,"milligrams"
99,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Primno macropa","Animalia","Arthropoda","Malacostraca","Amphipoda","Phrosinidae","Primno","macropa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",95,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3.99,NA,NA,NA,"milligrams"
100,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Paraphronima","Animalia","Arthropoda","Malacostraca","Amphipoda","Paraphronimidae","Paraphronima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",96,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,13,NA,NA,NA,"milligrams"
101,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Themisto","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto",NA,NA,NA,NA,NA,2,6.9,NA,NA,NA,"unspecified",97,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,7.86,NA,NA,NA,"milligrams"
102,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Themisto","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"unspecified",98,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.169,NA,NA,NA,"milligrams"
103,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Phronima","Animalia","Arthropoda","Malacostraca","Amphipoda","Phronimidae","Phronima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",99,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3,NA,NA,NA,"milligrams"
104,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Phronimella","Animalia","Arthropoda","Malacostraca","Amphipoda","Phronimidae","Phronimella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",100,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3,NA,NA,NA,"milligrams"
105,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Hyperiidea","Animalia","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",101,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,13.09,NA,NA,NA,"milligrams"
106,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Hyperiidea","Animalia","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,"juvenile",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",102,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,7.86,NA,NA,NA,"milligrams"
107,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Hyperiidea","Animalia","Arthropoda","Malacostraca","Amphipoda",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,"unspecified",103,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.169,NA,NA,NA,"milligrams"
108,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Vibilia propinqua","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia","propinqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",104,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,2.32,NA,NA,NA,"milligrams"
109,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Vibilia","Animalia","Arthropoda","Malacostraca","Amphipoda","Vibiliidae","Vibilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",105,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,2.32,NA,NA,NA,"milligrams"
110,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Themisto pacifica","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","pacifica",NA,NA,NA,NA,NA,2,NA,NA,NA,"unspecified",106,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.169,NA,NA,NA,"milligrams"
111,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Themisto pacifica","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","pacifica",NA,NA,NA,NA,2,6.9,NA,NA,NA,"unspecified",107,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1.61,NA,NA,NA,"milligrams"
112,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Themisto pacifica","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","Themisto","pacifica",NA,NA,NA,NA,7,NA,NA,NA,NA,"unspecified",108,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,7.86,NA,NA,NA,"milligrams"
113,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Phoxocephalidae","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",109,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1.34,NA,NA,NA,"milligrams"
114,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Caprellidae","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",110,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1.34,NA,NA,NA,"milligrams"
115,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Caprellidae","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,"gravid",NA,NA,NA,NA,NA,NA,NA,NA,"female",111,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1.34,NA,NA,NA,"milligrams"
116,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,NA,"calyptopis",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",112,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.165,NA,NA,NA,"milligrams"
117,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,NA,"furcilia",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",113,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.39,NA,NA,NA,"milligrams"
118,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Eucarida","Animalia","Arthropoda",NA,NA,NA,NA,NA,"juvenile",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",114,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3.64,NA,NA,NA,"milligrams"
119,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Euphausia pacifica","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","pacifica","large",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",115,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,44.7,NA,NA,NA,"milligrams"
120,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Euphausia pacifica","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","pacifica","medium",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",116,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,19.6,NA,NA,NA,"milligrams"
121,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Euphausia pacifica","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","pacifica","small",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",117,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,8.2,NA,NA,NA,"milligrams"
122,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Euphausiacea","Animalia","Arthropoda","Malacostraca","Euphausiacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",118,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,10.65,NA,NA,NA,"milligrams"
123,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Thysanoessa raschii","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","raschii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",119,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,13.7,NA,NA,NA,"milligrams"
124,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Thysanoessa","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa",NA,"juvenile",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",120,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3.64,NA,NA,NA,"milligrams"
125,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Thysanoessa","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa",NA,"adult",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",121,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,13.7,NA,NA,NA,"milligrams"
126,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Thysanoessa spinifera","Animalia","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","spinifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",122,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,13.7,NA,NA,NA,"milligrams"
127,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Lithodoidea","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"zoea",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",123,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3.52,NA,NA,NA,"milligrams"
128,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Brachyrhynchoides","Animalia","Platyhelminthes",NA,"Rhabdocoela","Polycystididae","Brachyrhynchoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",124,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,3.87,NA,NA,NA,"milligrams"
129,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Brachyura","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"zoea",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",125,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,4.73,NA,NA,NA,"milligrams"
130,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Oregoniinae","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae",NA,NA,"zoea",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",126,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.56,NA,NA,NA,"milligrams"
131,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Decapoda","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"zoea",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",127,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,0.095,NA,NA,NA,"milligrams"
132,7136,38,"1995",NA,NA,NA,NA,NA,"October","November","1995-10-08","1995-11-09",NA,NA,55.05,58.7,-133.9,-141.55,"Oncorhynchus","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"unspecified","unspecified",427,NA,36,37,NA,NA,NA,"Paguridae","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae",NA,NA,"zoea",NA,NA,NA,NA,NA,NA,NA,NA,"unspecified",128,NA,NA,1,NA,NA,NA,NA,"prey_body_weight","Predator replicates is for all prey data. Weight is wet weight in this case. Note that this data comes from NOAA Auke Bay laboratory and Sound Ecosystem Assessment UAF/IMS",NA,1.59,NA,NA,NA,"milligrams"
